,conference,year,title,abstract
75,IEEE Symposium on Visual Analytics Science and Technology,2015,ConFirm: Detecting firmware modifications in embedded systems using Hardware Performance Counters,"Critical infrastructure components nowadays use microprocessor-based embedded control systems. It is often infeasible, however, to employ the same level of security measures used in general purpose computing systems, due to the stringent performance and resource constraints of embedded control systems. Furthermore, as software sits atop and relies on the firmware for proper operation, software-level techniques cannot detect malicious behavior of the firmware. In this work, we propose ConFirm, a low-cost technique to detect malicious modifications in the firmware of embedded control systems by measuring the number of low-level hardware events that occur during the execution of the firmware. In order to count these events, ConFirm leverages the Hardware Performance Counters (HPCs), which readily exist in many embedded processors. We evaluate the detection capability and performance overhead of the proposed technique on various types of firmware running on ARM- and PowerPC-based embedded processors. Experimental results demonstrate that ConFirm can detect all the tested modifications with low performance overhead. © 2015 IEEE."
76,IEEE Symposium on Visual Analytics Science and Technology,2015,Quantifying timing-based information flow in cryptographic hardware,"Cryptographic function implementations are known to leak information about private keys through timing information. By using statistical analysis of the variations in runtime required to encrypt different messages, an attacker can relatively easily determine the key with high probability. There are many mitigation techniques to combat these side channels; however, there are limited metrics available to quantify the effectiveness of these mitigation attacks. In this work, we employ information theoretic ideas to quantify the amount of leakage that can be extracted from runtime measurements and reveal the influence of individual key bits on the timing observations across a variety of hardware implementations. By studying different RSA hardware architectures (each with different performance optimizations and mitigation techniques), we determine the effectiveness of these information theoretic techniques against the success of attacks. Our experimental results show that mutual information is a promising metric to quantify timing-based information leakage and it also correlates to the attack-ability of a cryptographic implementation. © 2015 IEEE."
77,IEEE Symposium on Visual Analytics Science and Technology,2015,Detecting hardware Trojans in unspecified functionality using mutation testing,"Existing functional Trojan detection methodologies assume Trojans violate the design specification under carefully crafted rare triggering conditions. We present a new type of Trojan that leaks secret information from the design by only modifying unspecified functionality, meaning the Trojan is no longer restricted to being active only under rare conditions. We provide a method based on mutation testing for detecting this new Trojan type along with mutant ranking heuristics to prioritize analysis of the most dangerous functionality. Applying our method to a UART controller design, we discover unspecified and untested bus functionality with the potential to leak 32 bits of information during hundreds of cycles without being detected! Our method also reveals poorly tested interrupt functionality with information leakage potential. After modifying the specification and test bench to remove the discovered vulnerabilities, we close the verification loop by re-analyzing the design using our methodology and observe the functionality is no longer flagged as dangerous. © 2015 IEEE."
78,IEEE Symposium on Visual Analytics Science and Technology,2015,A sample reduction technique by aliasing channel response for fast equalizing transceiver design,"This paper proposes a technique to reduce the sample number of channel's pulse response required to optimize equalization coefficients. In our method, channel's pulse response is aliased in calculating equalization coefficients reducing the number of samples of the channel's frequency response. As a result, the computation time to acquire the channel's frequency response is greatly reduced. To demonstrate our method, equalization coefficients are calculated using the conventional and our methods and then compared. Since the necessary number of samples is reduced by 8 times at most in our method, the computation time is reduced up to by 7.01 times. For accuracy verification, we also calculated the equalized eye sizes using both methods. The calculated eye sizes are almost identical. These results show that using our method, engineers can accurately optimize equalizing transceiver design with reduced efforts to simulate channel's frequency response. © 2015 IEEE."
79,IEEE Symposium on Visual Analytics Science and Technology,2015,Co-Learning Bayesian Model Fusion: Efficient performance modeling of analog and mixed-signal circuits using side information,"Efficient performance modeling of today's analog and mixed-signal (AMS) circuits is an important yet challenging task. In this paper, we propose a novel performance modeling algorithm that is referred to as Co-Learning Bayesian Model Fusion (CL-BMF). The key idea of CL-BMF is to take advantage of the additional information collected from simulation and/or measurement to reduce the performance modeling cost. Different from the traditional performance modeling approaches which focus on the prior information of model coefficients (i.e. the coefficient side information) only, CL-BMF takes advantage of another new form of prior knowledge: the performance side information. In particular, CL-BMF combines the coefficient side information, the performance side information and a small number of training samples through Bayesian inference based on a graphical model. Two circuit examples designed in a commercial 32nm SOI CMOS process demonstrate that CL-BMF achieves up to 5× speed-up over other state-of-the-art performance modeling techniques without surrendering any accuracy. © 2015 IEEE."
80,IEEE Symposium on Visual Analytics Science and Technology,2015,STAVES: Speedy tensor-aided Volterra-based electronic simulator,"Volterra series is a powerful tool for black-box macro-modeling of nonlinear devices. However, the exponential complexity growth in storing and evaluating higher order Volterra kernels has limited so far its employment on complex practical applications. On the other hand, tensors are a higher order generalization of matrices that can naturally and efficiently capture multi-dimensional data. Significant computational savings can often be achieved when the appropriate low-rank tensor decomposition is available. In this paper we exploit a strong link between tensors and frequency-domain Volterra kernels in modeling nonlinear systems. Based on such link we have developed a technique called speedy tensor-aided Volterra-based electronic simulator (STAVES) utilizing high-order Volterra transfer functions for highly accurate time-domain simulation of nonlinear systems. The main computational tools in our approach are the canonical tensor decomposition and the inverse discrete Fourier transform. Examples demonstrate the efficiency of the proposed method in simulating some practical nonlinear circuit structures. © 2015 IEEE."
81,IEEE Symposium on Visual Analytics Science and Technology,2015,Simulation of noise in neurons and neuronal circuits,"Stochastic behavior of ion channels, neurotransmitter release mechanisms and synaptic connections in neurons emerge as a source of variability and noise in neuronal circuits, causing uncertainty in the computations performed by the brain. One can gain insight into this important aspect of brain mechanism via computational modeling. Stochastic behavior in neurons is usually modeled with fine-grained, discrete-state, continuous-time Markov Chains (MCs). Although these models are considered as the golden standard, they become computationally prohibitive in analyzing multi-neuron circuits. Thus, several approximate models, where the random behavior is captured by coarse-grained, continuous-state, continuous-time Stochastic Differential Equations (SDEs), were proposed. In this paper, we first present a general, fine-grained modeling framework based on MC models of ion channels and synaptic processes. We then develop a formalism for automatically generating the corresponding SDE models, based on representing generic/abstract MCs as a set of chemical reactions and by utilizing techniques from stochastic chemical kinetics. With this formalism, we can exploit the sparsity and special structure in the MC models and arrive at compact SDE models. We present results obtained by our neuronal circuit simulator based on the proposed methodology in analyzing stochasticity in neurons and neuronal circuits. We employ numerical simulation techniques that were previously developed for noise in electronic circuits. We point to the use of non Monte Carlo noise analysis techniques for large-scale analysis of noise in the nervous system. © 2015 IEEE."
82,IEEE Symposium on Visual Analytics Science and Technology,2015,Acceleration of nested conditionals on CGRAs via trigger scheme,"Coarse-Grained Reconfigurable Architecture (CGRA) is a promising accelerator when considering both high performance and high power-efficiency. One of the challenges that CGRAs are confronting is to accelerate loops with control flow (if-then-else structures). Existing techniques employ predication to accelerate the conditionals but cannot accelerate nested conditionals efficiently. The state-of-the-art method dual issue scheme issues instructions from both the branch paths and then executes only the instructions from the path chosen by a predicate. But it also cannot handle nested conditionals. In this paper, we propose a solution to map loops with nested conditionals on a CGRA for the Triggered Instruction Architecture (TIA) paradigm - in which lacks compiler support. Experimental results show:We can accelerate loop kernels with nested conditionals via trigger scheme average of 1.41×, 1.79× and 1.29× better performance compared to partial predication, full predication and dual issue scheme respectively. © 2015 IEEE."
83,IEEE Symposium on Visual Analytics Science and Technology,2015,Smartphone analysis and optimization based on user activity recognition,"Behavior of smartphone systems is highly influenced by user interactions, such as 'zooming' and 'scrolling', which determine the execution phases within applications and lead to different power and performance demands. Current power and thermal management algorithms are agnostic to these behaviors. We propose a novel user activity recognition framework that enables user activity-aware system decisions. The proposed framework carefully monitors system events initiated by user interactions and identifies the current user activity based on an online activity model. We implemented the proposed framework in Android platform, and tested it on Qualcomm MDP 8660 smartphone. To show the practical value of our recognition strategy, we design effective power and thermal management policies that adapt system settings to user activity changes. Our experimental results using 10 real mobile applications show that the proposed proactive management technique can reduce the CPU energy by up to 28% while meeting a given thermal constraint. © 2015 IEEE."
84,IEEE Symposium on Visual Analytics Science and Technology,2015,Perception-aware power management for mobile games via dynamic resolution scaling,"Modern mobile devices provide ultra-high resolutions in their display panels. This imposes ever increasing workload on the GPU leading to high power consumption and shortened battery life. In this paper, we first show that resolution scaling leads to significant power savings. Second, we propose a perception-aware adaptive scheme that sets the resolution during game play. We exploit the fact that game players are often willing to trade quality for longer battery life. Our scheme uses decision theory, where the predicted user perception is combined with a novel asymmetric loss function that encodes users' alterations in their willingness to save power. © 2015 IEEE."
85,IEEE Symposium on Visual Analytics Science and Technology,2015,A unified stochastic model for energy management in solar-powered embedded systems,"Energy harvesting from environments such as solar energy are promising solutions to tackle energy sustainability in embedded systems. However, uncertainties in energy availability, non-ideal characteristics of harvesting circuits, energy storage (battery or supercapacitor), and application demand dynamics add more complexity in the system. We present a unified model based on discrete-time Finite State Markov Chain to capture the dynamicity and variations in both the energy supply from solar irradiance and the energy demand from the application. In this paper, we exploit the temporal and spatial characteristics of solar energy and propose a deterministic profile with stochastic process to reflect the fluctuation due to unexpected weather condition. Optimal policy to maximize expected total QoS is derived from the presented model using a probabilistic dynamic programming approach. Compared to a state-of-the-art deterministic energy management framework, our proposed approach outperforms in term of QoS and energy sustainability (with less shutdown time) of the system. © 2015 IEEE."
86,IEEE Symposium on Visual Analytics Science and Technology,2015,Machine learning-based energy management in a hybrid electric vehicle to minimize total operating cost,"This paper investigates the energy management problem in hybrid electric vehicles (HEVs) focusing on the minimization of the operating cost of an HEV, including both fuel and battery replacement cost. More precisely, the paper presents a nested learning framework in which both the optimal actions (which include the gear ratio selection and the use of internal combustion engine versus the electric motor to drive the vehicle) and limits on the range of the state-of-charge of the battery are learned on the fly. The inner-loop learning process is the key to minimization of the fuel usage whereas the outer-loop learning process is critical to minimization of the amortized battery replacement cost. Experimental results demonstrate a maximum of 48% operating cost reduction by the proposed HEV energy management policy. © 2015 IEEE."
87,IEEE Symposium on Visual Analytics Science and Technology,2015,A Contract design approach for colocation data center demand response,"Demand response programs maintain transmission stability in power grid through reducing electricity use during peak period, making grid more efficient and robust. While numerous demand response programs are currently being deployed by utility companies, we focus on emergency demand response program, which is critical to ensure reliability during emergency situations. As a key participant in such program, we consider a critical type of data center: multi-tenant colocation data center (or colocation), where multiple tenants mange their own servers in shared space but typically lack incentives to reduce energy for demand response. To enable multi-tenant data center demand response, we propose a contract-based mechanism, called Contract-DR, which offers financial incentives to tenants to shed energy during emergency situations, reducing the usage of cost-ineffective and environmentally-unfriendly diesel generation. We conduct theoretical analysis to prove the optimality of Contract-DR and also validate it through a trace-based study. © 2015 IEEE."
88,IEEE Symposium on Visual Analytics Science and Technology,2015,"Design methodologies, models and tools for very-large-scale integration of NEM relay-based circuits","Integrated circuits based on nano-electro-mechanical (NEM) relays are a promising alternative to conventional CMOS technology in ultra-low energy applications due to their (near) zero stand-by energy consumption. Here we describe the details of an overarching design framework for NEM relays, including automated synthesis from design entry in RTL to layout, based on commercially available EDA tools and engines. Critical differences between relays and FETs manifest in fundamentally different timing characteristics, which significantly affect static timing analysis and the requisite timing models. The adaptation of existing EDA methods, models, tools and platforms for logic and physical synthesis to account for these differences are described, providing insight into large-scale design of NEM relay-based digital processors. A historically well-known processor, the Intel 4004, and a modern MIPS32 compatible processor are synthesized based on a NEM relay-based standard cell library to demonstrate the customized synthesis methodology. An energy study is carried out using the proposed design framework on benchmark circuits implemented in existing CMOS nodes and NEM node, to better understand the energy saving potential of NEM technology. © 2015 IEEE."
89,IEEE Symposium on Visual Analytics Science and Technology,2015,Full-chip inter-die parasitic extraction in face-to-face-bonded 3D ICs,"Face-to-face (F2F) bonded 3D ICs are promising design solutions. However, because of the short die-to-die distance, direct coupling between the metal layers of the top and bottom dies introduces severe signal integrity problems that call for accurate extraction. This study is the first to demonstrate and compare three parasitic extraction methods of F2F-bonded 3D ICs. One is traditional die-by-die extraction, which cannot handle inter-die coupling and E-field sharing. We propose another method, holistic extraction, which treats all layers from both dies simultaneously and captures all inter-die coupling at the cost of high Layout Versus Schematic (LVS) complexity. We also propose an in-context extraction method that accounts for interface layers between dies. Carefully handling double-counting and surface layers issues, in-context extraction is LVS-friendly without losing accuracy. Full-chip analyses show that both of our extraction methods are highly accurate and able to handle various metal layers in several process nodes. It also corrects timing, power, and signal integrity errors introduced by die-by-die extraction. In-context extraction with two interface layers is highly accurate and efficient with an error of 0.9% for total ground capacitance and 0.8% for total coupling capacitance. © 2015 IEEE."
90,IEEE Symposium on Visual Analytics Science and Technology,2015,Power-down circuit synthesis for analog/mixed-signal,"Due to the need for energy efficiency, power management features of modern systems on chips are becoming more and more complex. The complexity also affects analog/mixed-signal circuit blocks. They are equipped with power-down modes to shut off bias currents while the block is not used. In industrial practice, the power-down circuitry is added manually towards the end of the design phase. Due to the increasing complexity of the power-down functionality, fault-free implementation and verification are becoming more and more challenging and time consuming. In this work, we are going one step beyond verification to an automatic, i.e., fault free synthesis of power-down circuitry. We formulate the power-down synthesis problem and solve it by combining a new rip-up algorithm with a constraint programming formulation. To the best of our knowledge, the first synthesis algorithm for power-down circuit synthesis for analog/mixed-signal blocks is presented. The ability to successfully synthesize the power-down circuitry is demonstrated for three amplifier circuits and a voltage-controlled oscillator. © 2015 IEEE."
91,IEEE Symposium on Visual Analytics Science and Technology,2015,None,None
92,IEEE Symposium on Visual Analytics Science and Technology,2015,Dynamic machine learning based matching of nonvolatile processor microarchitecture to harvested energy profile,"Energy harvesting systems without an energy storage device have to efficiently harness the fluctuating and weak power sources to ensure the maximum computational progress. While a simpler processor enables a higher turn-on potential with a weak source, a more powerful processor can utilize more energy that is harvested. Earlier work shows that different complexity levels of nonvolatile microarchitectures provide best fit for different power sources, and even different trails within same power source. In this work, we propose a dynamic nonvolatile microarchitecture by integrating all non-pipelined (NP), N-stage-pipeline (NSP), and Out of Order (OoO) cores together. Neural network machine learning algorithms are also integrated to dynamically adjust the microarchitecture to achieve the maximum forward progress. This integrated solution can achieve forward progress equal to 2.4× of the baseline NP architecture (1.82× of an OoO core). © 2015 IEEE."
93,IEEE Symposium on Visual Analytics Science and Technology,2015,Architectural requirements for energy efficient execution of graph analytics applications,"Intelligent data analysis has become more important in the last decade especially because of the significant increase in the size and availability of data. In this paper, we focus on the common execution models and characteristics of iterative graph analytics applications. We show that the features that improve work efficiency can lead to significant overheads on existing systems. We identify the opportunities for custom hardware implementation, and outline the desired architectural features for energy efficient computation of graph analytics applications. © 2015 IEEE."
94,IEEE Symposium on Visual Analytics Science and Technology,2015,None,None
95,IEEE Symposium on Visual Analytics Science and Technology,2015,CAUSE: Critical application usage-aware memory system using non-volatile memory for mobile devices,"Mobile devices are severely limited in memory, which affects critical user-experience metrics such as application service time. Emerging non-volatile memory (NVM) technologies such as STT-RAM and PCM are ideal candidates to provide higher memory capacity with negligible energy overhead. However, existing memory management systems overlook mobile users application usage which provides crucial cues for improving user experience. In this paper, we propose CAUSE, a novel memory system based on DRAM-NVM hybrid memory architecture. CAUSE takes explicit account of the application usage patterns to distinguish data criticality and identify suitable swap candidates. We also devise NVM hardware design optimized for the access characteristics of the swapped pages. We evaluate CAUSE on a real Android smartphone and NVSim simulator using user application usage logs. Our experimental results show that the proposed technique achieves 32% faster launch time for mobile applications while reducing energy cost by 90% and 44% on average over non-optimized STT-RAM and PCM, respectively. © 2015 IEEE."
96,IEEE Symposium on Visual Analytics Science and Technology,2015,A universal ordered NoC design platform for shared-memory MPSoC,"Shared memory is the predominant programming model in today's MPSoCs. However, existing SoC on-chip communication standards like AMBA relies on the interconnect for ordering. This is a problem as the number of actors increases, as traditional simple interconnects like buses and crossbars do not scale, yet scalable distributed NoCs are inherently unordered. Without built-in ordering capability from NoC, cache coherence protocols have to rely on external ordering points which can forward the requests so that every cache observes the requests in the same order. Such ordering points incur significant scalability issues though, such as indirection latency or communication hotspots in the network. In this paper, we propose a universal ordered NoC platform for shared-memory MPSoC designs to provide coherence request ordering in addition to communication. The proposed solution is based on a separate light-weight ordering network to establish the global request order which the receiving NIC leverages for delivering requests. The proposed solution provides a comprehensive support for general network topologies and various levels of memory consistency, while adhering to existing cache coherence protocol standards. The full-system simulation with heterogeneous MPSoC Rodinia benchmarks shows that it reduces the request latency by 37.6% and 35.7% over ordering points in 2D-mesh and butterfly fat tree topologies, respectively. This translates to overall runtime improvements of 17.8% and 12.0% in each topology, for a 36-node and 32-node MPSoC respectively. © 2015 IEEE."
97,IEEE Symposium on Visual Analytics Science and Technology,2015,Optimizing 3D NoC design for energy efficiency: A machine learning approach,"Three-dimensional (3D) Network-on-Chip (NoC) is an emerging technology that has the potential to achieve high performance with low power consumption for multicore chips. However, to fully realize their potential, we need to consider novel 3D NoC architectures. In this paper, inspired by the inherent advantages of small-world (SW) 2D NoCs, we explore the design space of SW network-based 3D NoC architectures. We leverage machine learning to intelligently explore the design space to optimize the placement of both planar and vertical communication links for energy efficiency. We demonstrate that the optimized 3D SW NoC designs perform significantly better than their 3D MESH counterparts. On an average, the 3D SW NoC shows 35% energy-delay-product (EDP) improvement over 3D MESH for the nine PARSEC and SPLASH2 benchmarks considered in this work. The highest performance improvement of 43% was achieved for RADIX. Interestingly, even after reducing the number of vertical links by 50%, the optimized 3D SW NoC performs 25% better than the fully connected 3D MESH, which is a strong indication of the effectiveness of our optimization methodology. © 2015 IEEE."
98,IEEE Symposium on Visual Analytics Science and Technology,2015,Transient noise bounds using vectorless power grid verification(Open Access),"Efficient power grid verification, critical in modern integrated circuits, is computationally demanding because of increasing grid sizes. Vectorless approach to grid verification estimates worst-case voltage noises without detailed evaluation of load current excitations. We study voltage noise assessment in RLC models of VDD and GND networks in integrated power grids. Transitory circuit behaviours are captured by transient constraints, while abstract grid model is utilized to accelerate convergence. Heuristics are proposed to extract constraints that restrict power consumption profiles to realistic scenarios. Bounds on voltage overshoots and undershoots are evaluated by formulating multiple optimization problems. We propose ways to mitigate storage and computational requirements on processing resources, enabling users to deploy computations on economical Cloud Computing platforms. Recommended solution is parallelizable, thereby reducing the overall verification time. Experimental results suggest that the proposed technique is practical and scalable for industrial grids. © 2015 IEEE."
99,IEEE Symposium on Visual Analytics Science and Technology,2015,1-bit compressed sensing based framework for built-in resonance frequency prediction using on-chip noise sensors,"Significant noise will occur when the load currents of a chip contain frequency components that are close to its resonance frequency, which is mainly decided by power delivery network (PDN) capacitance and package inductance. Yet with technology scaling, the wire parasitic capacitance, which suffers from large process variations, starts to become a dominant contributor in the PDN capacitance, leading to a large resonance frequency variation across dies. It is thus important to know the resonance frequency of individual chips to effectively avoid resonance noise at runtime. Existing methods are mostly based on frequency sweeping, which are too expensive to apply to individual chips. In this paper, we propose a novel framework to predict the resonance frequency using existing on-chip noise sensors, based on the theory of 1-bit compressed sensing. Experimental results on industrial designs show that compared with frequency sweeping, our proposed framework can achieve up to 7.6× measurement time reduction under the same accuracy, with 15% resonance frequency variation. To the best of the authors knowledge, this is the very first work to point out the need of as well as a practical solution to the resonance frequency prediction for individual chips. © 2015 IEEE."
100,IEEE Symposium on Visual Analytics Science and Technology,2015,Graph-based dynamic analysis: Efficient characterization of dynamic timing and activity distributions,"In light of increasing energy overheads required to guarantee correctness as variations increase with continued technology scaling, better-than-worst-case (BTWC) design has become a hot topic. Several BTWC design techniques utilize dynamic information like path activity when optimizing a design and rely on path-based analysis to determine the dynamic slack distribution of a workload running on a processor and subsequently optimize a design. In this paper, we show that path-based techniques are not scalable, due to the enormous number of paths in modern designs, and can also result in incorrect results. We propose a graph-based technique for performing dynamic timing and activity analysis of a workload on a processor that addresses the limitations of path-based techniques. Our tool has significantly lower runtime and memory requirements than path-based tools. Consequently, we can perform analysis for larger designs over longer time windows in a shorter amount of time. We also propose two optimizations that improve the performance of our tool. © 2015 IEEE."
101,IEEE Symposium on Visual Analytics Science and Technology,2015,A general framework for efficient performance analysis of acyclic asynchronous pipelines,"Asynchronous design methodologies gain recent extensive attention due to the variability issues in fabricating nanometer integrated circuits. Prior work on asynchronous pipeline performance analysis mostly focused on full buffer pipelines. To date half buffer performance analysis still lacks a systematic and precise treatment. In this paper, we propose a general framework abstracting four-phase asynchronous protocols and thus uniquely enable efficient performance analysis on various acyclic quasi-delay insensitive (QDI) pipelines (including the well-known pre-charged full buffer (PCFB), pre-charged half buffer (PCHB), weak-conditioned half buffer (WCHB), and null convention logic (NCL)) whose analysis has been challenging, if not impossible. Two approaches, linear programming-based performance analysis (LPA) and static performance analysis (SPA), that were applicable only to restricted set of full-buffer and half-buffer pipelines, respectively, are extended to support the entire set of considered pipelines. Thereby the two approaches can be directly compared for the first time. Experiments show that on average SPA achieve five orders of magnitude speedup over LPA, while LPA may provide 7% to 22% tighter cycle time estimation than SPA. Our results are essential to scalable performance analysis for a comprehensive set of QDI circuits. © 2015 IEEE."
102,IEEE Symposium on Visual Analytics Science and Technology,2015,A novel entropy production based full-chip TSV fatigue analysis,"Through-silicon vias (TSVs) are subject to thermal fatigue due to stress over time, no matter how small the stress is. Existing works on TSV fatigue all rely on measurement-based parameters to estimate the lifetime, and cannot consider detailed thermal profiles. In this paper, we propose a new method for TSV fatigue prediction using entropy production during thermal cycles, which is validated by theoretical analysis and measurement results. By combining thermodynamics and mechanics laws, the fatigue process can be quantitatively evaluated with detailed thermal profiles. Experimental results show that interestingly, the landing pad possesses the most easy-to-fail region, which generates up to 50% more entropy compared with the TSV body. The impact of landing pad dimension and TSV geometries are also studied, providing guidance for reliability enhancement. Finally, full-chip fatigue analysis is performed based on stress superposition. To the best of the authors' knowledge, this is the first TSV fatigue model that is free of measurement data fitting, the first that is capable of considering detailed thermal profiles, and the first framework for efficient full-chip TSV fatigue analysis. © 2015 IEEE."
103,IEEE Symposium on Visual Analytics Science and Technology,2015,"Three-tier 3D ICs for more power reduction: Strategies in CAD, design, and bonding selection","Low-power is one of the key driving forces in modern VLSI systems. Several recent studies show that 3D ICs offer significant power savings over 2D ICs, primarily due to wirelength and buffer saving. However, these existing studies are mainly limited to 2-tier designs. In this paper, our target is extended to 3-tier 3D ICs. Our study first shows that the one additional tier available in 3-tier 3D ICs does offer more power saving compared with their 2-tier 3D IC counterparts, but more careful floorplanning, through-silicon via (TSV) management, and block folding considerations are required. Second, we find that the three tiers can be bonded in different ways: (1) face-to-back only and (2) face-to-face and face-to-back combined. Our study shows that these choices pose additional challenges in design optimizations for more power saving. Lastly, we develop effective CAD solutions that are seamlessly integrated into commercial 2D IC tools to handle 3-tier 3D IC power optimization under various bonding style options. With our low-power design methods combined, our 3-tier 3D ICs provide -14.8% more power reduction over 2-tier 3D ICs and -36.0% over 2D ICs under the same performance. © 2015 IEEE."
104,IEEE Symposium on Visual Analytics Science and Technology,2015,Optimization of FinFET-based circuits using a dual gate pitch technique,"Source/drain stressors in FinFET-based circuits lose their effectiveness at smaller contacted gate pitches. To improve circuit performance, a dual gate pitch technique is proposed in this work, where standard cells with double the gate pitch are selectively used on the gates of the circuit critical paths, at minimal area and power costs. A stress-aware library characterization is performed for FinFET-based standard cells by obtaining stress distributions using finite element simulations on a subset of structures. The stresses are then employed to create look-up tables for mobility multipliers and threshold voltage shifts, for subsequent performance characterization of FinFET-based standard cells. Finally, a circuit delay optimizer is applied using the dual gate pitch approach and is compared with an alternative gate sizing approach. Using a combination of gate sizing and the dual gate pitch approach, it is shown that the average power delay product improves by 12.9% and 15.9% in 14nm and 10nm technologies, respectively. © 2015 IEEE."
105,IEEE Symposium on Visual Analytics Science and Technology,2015,Redundancy based interconnect duplication to mitigate soft errors in SRAM-based FPGAS,"Soft error induced reliability problem has already become a major concern for modern SRAM-based FPGAS (Field Programmable Gate Arrays) even at the ground level. In this paper, we propose a duplication-with-recovery (DWR) technique to recover the configuration bit faults on interconnects, which contribute to the majority of soft errors in FPGAS. Based on a study on the detailed routing structure in real FPGAS, DWR leverages redundant resources for interconnect duplication and enables fault recovery with lightweight circuit-level support. Compared with traditional fault tolerant techniques, DWR retains the fault recovering capability but eliminates expensive copies. The experimental results show that a large portion of the interconnects can be protected, which in consequence significantly reduces the vulnerable configuration bits. In addition, DWR does not alter the placement and routing from standard design flow, and therefore does not affect the design closure but greatly improves the design reliability in a cost-effective way. © 2015 IEEE."
106,IEEE Symposium on Visual Analytics Science and Technology,2015,Hardware accelerator design for data centers,"As the size of available data is increasing, it is becoming inefficient to scale the computational power of traditional systems. To overcome this problem, customized application-specific accelerators are becoming integral parts of modern system on chip (SOC) architectures. In this paper, we summarize existing hardware accelerators for data centers and discuss the techniques to implement and embed them along with the existing SOCs. © 2015 IEEE."
107,IEEE Symposium on Visual Analytics Science and Technology,2015,Modern big data analytics for Old-fashioned semiconductor industry applications,"Big data analytics is the latest spotlight with all the glare of fame ranging from media coverage to booming startup companies to eye-catching merges and acquisitions. On the contrary, the 336 billion industry of semiconductor was seen as an old-fashioned business, with fading interests from the best and brightest among young graduates and engineers. How will modern big data analytics help the semiconductor industry walk through this transition? This paper answers this question via a number of practical but challenging problems arising from semiconductor manufacturing process. We show that many existing machine learning algorithms are not well positioned to solve these problems, and novel techniques involving temporal, structural and hierarchical properties need to be developed to solve these problems. © 2015 IEEE."
108,IEEE Symposium on Visual Analytics Science and Technology,2015,Effective CAD research in the sea of papers,"In the past decade, there has been a rapid growth in the number of journal, conference and workshop publications from academic research. The growth seems to be accelerated as time goes by. Accordingly, it has become increasingly difficult for researchers to efficiently identify papers related to a given topic, leading to missing important references or even repetitive work. Moreover, even when these papers are found, it is very time-consuming to find their inherent relations. In this paper, using CAD research as a vehicle, we will demonstrate a novel deep learning based framework that can automatically search for papers related to a given abstract of research, and suggest how they are correlated. We also provide the analysis and comparison among several classic machine-learning approaches. Experimental results show that the proposed approach always outperforms the conventional keyword-based rankings, in both accuracy and F1 scores. © 2015 IEEE."
109,IEEE Symposium on Visual Analytics Science and Technology,2015,Dynamically resilient and agile fine-grained replication configuration,"Service resiliency is crucial to the operation of global-scale cloud applications with fine-grained replication (FGR). If poorly designed, a few disruptions may cause cascading failures or severely impair the level of service. Due to high complexity of FGR configuration problem, existing techniques usually rely on over-provisioning and static replica configuration to achieve reliability to a certain extent. Such approaches may suffer from slow disruption response and unnecessary sacrifice on service availability. This paper proposes a novel problem formulation of online FGR configuration for service resiliency, which includes a new definition of service availability and a new constraint of zero-data-move configuration. To efficiently solve the proposed problem, this paper presents a brand new optimal dimension reduction technique - Replica Vector Decomposition (RVD), which greatly reduces problem complexity while preserving solution optimality (by formal proof). A RVD-based framework is designed for the online FGR configuration problem. Our evaluation results show that RVD-based FGR configuration scheme achieves substantial speedup of online disruption response, significantly improves service resiliency, and maintains a high level of service in the face of multiple disruptions. © 2015 IEEE."
110,IEEE Symposium on Visual Analytics Science and Technology,2015,Property-directed synthesis of reactive systems from safety specifications,"Reactive system synthesis from safety specifications is a promising approach to the correct-by-construction methodology. The synthesis process is often divided into two separate steps: First, check specification realizability by computing the winning region of states under a game-theoretic interpretation; second, synthesize the implementation circuit based on the computed winning region if the specification is realizable. Moreover, recent results suggest that methods based on satisfiability (SAT) solving outperform those based on Binary Decision Diagrams (BDDs) especially on large benchmark instances. In this paper, we focus on the the winning region computation and propose a SAT-based algorithm. By adopting the concepts from the state-of-the-art model checking algorithm property directed reachability (PDR, a.k.a. IC3), we aim at devising an efficient computation method for automatic controller synthesis. Experimental results on the benchmarks from the synthesis competition (SyntComp 2014) show that our proposed algorithm outperforms the existing SAT-based and QBF-based methods by some margin. © 2015 IEEE."
111,IEEE Symposium on Visual Analytics Science and Technology,2015,Efficient transistor-level symbolic timing simulation using cached partial circuit states,"Previous work has demonstrated the feasibility of transistor-level symbolic timing simulation, using MTBDDs to share computations across input combinations with similar behaviors. This paper introduces an alternative approach using cached Partial Circuit States paired with simple BDD guards. The proposed approach improves efficiency by decoupling the numerical and Boolean computations required for symbolic circuit simulation, with no loss of verification capability. The logical computations become more efficient by using BDDs, which have more significant internal sharing since they are no longer differentiated by floating point terminal values, and which can now take advantage of the classical BDD negation pointer method. The numerical computations benefit as well, by enabling caching of circuit-level computations and reuse across similar topologies and multiple time-steps in the simulation. We have implemented this approach in a commercial symbolic simulator, and validated the performance benefits in the verification of 21 industrial designs. © 2015 IEEE."
